DAY,SYMBOL,PRICE
2023-11-28 00:00:00.000,REN,0.05671241412
2023-11-28 00:00:00.000,AAVE,95.445388378
2023-11-28 00:00:00.000,ARB,0.508442575
2023-11-28 00:00:00.000,RSR,0.002516994544
2023-11-28 00:00:00.000,WBTC,37358.815222349
2023-11-28 00:00:00.000,ENS,8.4332531
2023-11-28 00:00:00.000,G,0.001870975493
2023-11-27 00:00:00.000,RPL,26.928713147
2023-11-27 00:00:00.000,CDAI,0.02503766857
2023-11-27 00:00:00.000,HOP,0.05250020267
2023-11-27 00:00:00.000,AAVE,95.754518107
2023-11-27 00:00:00.000,WBTC,37121.535895371
2023-11-27 00:00:00.000,COMP,51.048723558
2023-11-27 00:00:00.000,ENS,8.420582952
2023-11-27 00:00:00.000,MKR,1486.475032979
2023-11-27 00:00:00.000,STG,0.5378325496
2023-11-27 00:00:00.000,RSR,0.002518971534
2023-11-27 00:00:00.000,WETH,2034.309470198
2023-11-27 00:00:00.000,WSTETH,2334.606847385
2023-11-27 00:00:00.000,PAXG,1993.44128857
2023-11-27 00:00:00.000,ARB,0.5098111522
2023-11-27 00:00:00.000,CWBTC,670.18566334
2023-11-27 00:00:00.000,MPL,17.636068634
2023-11-27 00:00:00.000,REN,0.05664223461
2023-11-27 00:00:00.000,CETH,77.805422479
2023-11-27 00:00:00.000,G,0.001259083822
2023-11-27 00:00:00.000,UNI,4.257811476
2023-11-27 00:00:00.000,USDC,0.9998959444
2023-11-27 00:00:00.000,FRAX,0.9984901985
2023-11-27 00:00:00.000,BAL,3.696745016
2023-11-27 00:00:00.000,RETH,2205.954757103
2023-11-27 00:00:00.000,DPI,89.380564276
2023-11-27 00:00:00.000,GFI,1.25120423
2023-11-27 00:00:00.000,CELR,0.01465613948
2023-11-27 00:00:00.000,SOL,27.872536107
2023-11-26 00:00:00.000,BAL,3.79456751
2023-11-26 00:00:00.000,UNI,4.233479606
2023-11-26 00:00:00.000,COMP,53.071002852
2023-11-26 00:00:00.000,FRAX,0.9978751723
2023-11-26 00:00:00.000,MPL,18.350937029
2023-11-26 00:00:00.000,WBTC,37587.884281718
2023-11-26 00:00:00.000,ENS,8.632583381
2023-11-26 00:00:00.000,GFI,1.387205678
2023-11-26 00:00:00.000,STG,0.5506322644
2023-11-26 00:00:00.000,WETH,2074.151557633
2023-11-26 00:00:00.000,REN,0.05826579329
2023-11-26 00:00:00.000,USDC,0.99934607
2023-11-26 00:00:00.000,DPI,90.511695498
2023-11-26 00:00:00.000,ARB,0.5289502095
2023-11-26 00:00:00.000,RETH,2247.70655614
2023-11-26 00:00:00.000,RSR,0.002565030479
2023-11-26 00:00:00.000,CETH,77.805422479
2023-11-26 00:00:00.000,AAVE,100.092176821
2023-11-26 00:00:00.000,MKR,1464.887143779
2023-11-26 00:00:00.000,CWBTC,674.662749314
2023-11-26 00:00:00.000,CDAI,0.02504735577
2023-11-26 00:00:00.000,SOL,28.980866747
2023-11-26 00:00:00.000,G,0.00114103682
2023-11-26 00:00:00.000,CELR,0.01508909407
2023-11-26 00:00:00.000,PAXG,1983.801371915
2023-11-26 00:00:00.000,HOP,0.0503677654
2023-11-26 00:00:00.000,WSTETH,2379.498799606
2023-11-26 00:00:00.000,RPL,28.098961485
2023-11-25 00:00:00.000,FRAX,0.9980967615
2023-11-25 00:00:00.000,COMP,52.448485056
2023-11-25 00:00:00.000,G,0.001307403224
2023-11-25 00:00:00.000,DPI,92.233463225
2023-11-25 00:00:00.000,REN,0.05807708362
2023-11-25 00:00:00.000,STG,0.5617892724
2023-11-25 00:00:00.000,CDAI,0.02505665916
2023-11-25 00:00:00.000,CELR,0.01491904679
2023-11-25 00:00:00.000,UNI,4.30945232
2023-11-25 00:00:00.000,ARB,0.5343689364
2023-11-25 00:00:00.000,RSR,0.002565115443
2023-11-25 00:00:00.000,WETH,2080.316100557
2023-11-25 00:00:00.000,USDC,0.9961518723
2023-11-25 00:00:00.000,MKR,1455.302345394
2023-11-25 00:00:00.000,RETH,2251.157204182
2023-11-25 00:00:00.000,SOL,29.157729528
2023-11-25 00:00:00.000,WSTETH,2384.981347088
2023-11-25 00:00:00.000,WBTC,37712.969713456
2023-11-25 00:00:00.000,MPL,16.303490035
2023-11-25 00:00:00.000,BAL,3.828909683
2023-11-25 00:00:00.000,CWBTC,676.222303972
2023-11-25 00:00:00.000,CETH,77.805422479
2023-11-25 00:00:00.000,AAVE,99.012222137
2023-11-25 00:00:00.000,ENS,8.743045159
2023-11-25 00:00:00.000,RPL,28.448171866
2023-11-25 00:00:00.000,HOP,0.04324781591
2023-11-25 00:00:00.000,GFI,1.432291799
2023-11-25 00:00:00.000,PAXG,1985.201682073
2023-11-24 00:00:00.000,REN,0.05647908067
2023-11-24 00:00:00.000,MKR,1470.336283
2023-11-24 00:00:00.000,WSTETH,2393.067453383
2023-11-24 00:00:00.000,HOP,0.03864494035
2023-11-24 00:00:00.000,COMP,51.666494487
2023-11-24 00:00:00.000,G,0.001268940356
2023-11-24 00:00:00.000,WBTC,37566.544275511
2023-11-24 00:00:00.000,GFI,1.447087678
2023-11-24 00:00:00.000,CETH,77.805422479
2023-11-24 00:00:00.000,DPI,91.269325389
2023-11-24 00:00:00.000,BAL,3.789724286
2023-11-24 00:00:00.000,CWBTC,674.550575235
2023-11-24 00:00:00.000,ARB,0.5240277245
2023-11-24 00:00:00.000,MPL,14.946948528
2023-11-24 00:00:00.000,AAVE,97.108691353
2023-11-24 00:00:00.000,RPL,28.758284091
2023-11-24 00:00:00.000,WETH,2085.970149832
2023-11-24 00:00:00.000,RSR,0.002490119873
2023-11-24 00:00:00.000,RETH,2248.545439024
2023-11-24 00:00:00.000,SOL,28.70955532
2023-11-24 00:00:00.000,FRAX,0.9984292509
2023-11-24 00:00:00.000,CELR,0.01444221309
2023-11-24 00:00:00.000,CDAI,0.02505947109
2023-11-24 00:00:00.000,PAXG,1981.889061448
2023-11-24 00:00:00.000,UNI,4.339888976
2023-11-24 00:00:00.000,ENS,8.468721666
2023-11-24 00:00:00.000,STG,0.5431368997
2023-11-24 00:00:00.000,USDC,0.9979164886
2023-11-23 00:00:00.000,DPI,91.28917275
2023-11-23 00:00:00.000,REN,0.05428654653
2023-11-23 00:00:00.000,BAL,3.703123443
2023-11-23 00:00:00.000,CDAI,0.02504588305
2023-11-23 00:00:00.000,WETH,2061.762969309
2023-11-23 00:00:00.000,CETH,77.805422479
2023-11-23 00:00:00.000,CELR,0.01415605942
2023-11-23 00:00:00.000,MPL,15.0010292
2023-11-23 00:00:00.000,FRAX,0.9987623926
2023-11-23 00:00:00.000,UNI,4.292759023
2023-11-23 00:00:00.000,WSTETH,2364.706500044
2023-11-23 00:00:00.000,AAVE,96.026184563
2023-11-23 00:00:00.000,RSR,0.00240058722
2023-11-23 00:00:00.000,ARB,0.514771638
2023-11-23 00:00:00.000,COMP,50.946255601
2023-11-23 00:00:00.000,G,0.001321268218
2023-11-23 00:00:00.000,RETH,2233.251833359
2023-11-23 00:00:00.000,HOP,0.03716085432
2023-11-23 00:00:00.000,PAXG,1980.378531109
2023-11-23 00:00:00.000,ENS,8.446199121
2023-11-23 00:00:00.000,MKR,1471.351087114
2023-11-23 00:00:00.000,GFI,1.166477025
2023-11-23 00:00:00.000,USDC,0.9861668165
2023-11-23 00:00:00.000,CWBTC,671.620850376
2023-11-23 00:00:00.000,STG,0.5262986522
2023-11-23 00:00:00.000,SOL,28.773348507
2023-11-23 00:00:00.000,RPL,28.251101753
2023-11-23 00:00:00.000,WBTC,37291.91797812
2023-11-22 00:00:00.000,SOL,27.427302697
2023-11-22 00:00:00.000,GFI,0.7474359777
2023-11-22 00:00:00.000,MPL,13.919974167
2023-11-22 00:00:00.000,CDAI,0.02505095373
2023-11-22 00:00:00.000,REN,0.05291738104
2023-11-22 00:00:00.000,HOP,0.03758487454
2023-11-22 00:00:00.000,FRAX,0.9986482511
2023-11-22 00:00:00.000,WETH,2008.011365126
2023-11-22 00:00:00.000,UNI,3.7894626
2023-11-22 00:00:00.000,USDC,1.001655569
2023-11-22 00:00:00.000,DPI,86.190533203
2023-11-22 00:00:00.000,RETH,2177.355518125
2023-11-22 00:00:00.000,STG,0.5246266578
2023-11-22 00:00:00.000,MKR,1452.085599195
2023-11-22 00:00:00.000,CWBTC,664.219068069
2023-11-22 00:00:00.000,G,0.001339924773
2023-11-22 00:00:00.000,BAL,3.567898331
2023-11-22 00:00:00.000,CELR,0.01378667609
2023-11-22 00:00:00.000,WBTC,36539.521996865
2023-11-22 00:00:00.000,RSR,0.002289174308
2023-11-22 00:00:00.000,CETH,77.805422479
2023-11-22 00:00:00.000,ARB,0.5014685595
2023-11-22 00:00:00.000,AAVE,90.179344888
2023-11-22 00:00:00.000,ENS,8.134350129
2023-11-22 00:00:00.000,COMP,49.304241249
2023-11-22 00:00:00.000,PAXG,1980.365807081
2023-11-22 00:00:00.000,RPL,27.024145408
2023-11-22 00:00:00.000,WSTETH,2301.902765179
2023-11-21 00:00:00.000,GFI,0.7281997569
2023-11-21 00:00:00.000,CWBTC,670.729722754
2023-11-21 00:00:00.000,FRAX,0.9981280327
2023-11-21 00:00:00.000,WSTETH,2299.689732696
2023-11-21 00:00:00.000,RSR,0.002410004212
2023-11-21 00:00:00.000,REN,0.05653876265
2023-11-21 00:00:00.000,PAXG,1976.45145349
2023-11-21 00:00:00.000,WETH,2005.678502693
2023-11-21 00:00:00.000,MPL,13.240128066
2023-11-21 00:00:00.000,CDAI,0.02505272436
2023-11-21 00:00:00.000,STG,0.5370318863
2023-11-21 00:00:00.000,MKR,1419.848489757
2023-11-21 00:00:00.000,ARB,0.5124910513
2023-11-21 00:00:00.000,CELR,0.01470168219
2023-11-21 00:00:00.000,RPL,27.260916093
2023-11-21 00:00:00.000,HOP,0.03775816614
2023-11-21 00:00:00.000,ENS,8.548150589
2023-11-21 00:00:00.000,DPI,85.215965541
2023-11-21 00:00:00.000,AAVE,89.221900998
2023-11-21 00:00:00.000,UNI,3.589492593
2023-11-21 00:00:00.000,RETH,2174.230792544
2023-11-21 00:00:00.000,CETH,77.805422479
2023-11-21 00:00:00.000,G,0.001292981716
2023-11-21 00:00:00.000,COMP,50.587313358
2023-11-21 00:00:00.000,WBTC,37173.09025367
2023-11-21 00:00:00.000,BAL,3.652702039
2023-11-21 00:00:00.000,USDC,0.9880875047
2023-11-21 00:00:00.000,SOL,27.833733359
2023-11-20 00:00:00.000,STG,0.5683865175
2023-11-20 00:00:00.000,CETH,77.805422479
2023-11-20 00:00:00.000,SOL,29.697448829
2023-11-20 00:00:00.000,AAVE,91.292922223
2023-11-20 00:00:00.000,FRAX,0.9979042095
2023-11-20 00:00:00.000,WBTC,37261.951503053
2023-11-20 00:00:00.000,GFI,0.7334742337
2023-11-20 00:00:00.000,BAL,3.739390902
2023-11-20 00:00:00.000,REN,0.05835994039
2023-11-20 00:00:00.000,PAXG,1959.308179506
2023-11-20 00:00:00.000,RPL,28.093857524
2023-11-20 00:00:00.000,HOP,0.03727476946
2023-11-20 00:00:00.000,G,0.001750958845
2023-11-20 00:00:00.000,WETH,2018.324344382
2023-11-20 00:00:00.000,WSTETH,2313.868103554
2023-11-20 00:00:00.000,UNI,3.671155456
2023-11-20 00:00:00.000,ARB,0.528978787
2023-11-20 00:00:00.000,RSR,0.002473049172
2023-11-20 00:00:00.000,CDAI,0.02505885551
2023-11-20 00:00:00.000,MPL,14.009931918
2023-11-20 00:00:00.000,ENS,8.939746493
2023-11-20 00:00:00.000,USDC,0.9996592372
2023-11-20 00:00:00.000,COMP,52.222178344
2023-11-20 00:00:00.000,DPI,86.700416032
2023-11-20 00:00:00.000,CELR,0.01513911126
2023-11-20 00:00:00.000,RETH,2183.411265832
2023-11-20 00:00:00.000,CWBTC,671.432985298
2023-11-20 00:00:00.000,MKR,1386.065100417
2023-11-19 00:00:00.000,RPL,27.550506763
2023-11-19 00:00:00.000,WETH,1961.699093682
2023-11-19 00:00:00.000,SOL,29.789180174
2023-11-19 00:00:00.000,USDC,0.9858796333
2023-11-19 00:00:00.000,G,0.001907919269
2023-11-19 00:00:00.000,ARB,0.516929194
2023-11-19 00:00:00.000,GFI,0.667665676
2023-11-19 00:00:00.000,REN,0.05754519488
2023-11-19 00:00:00.000,CDAI,0.02505266878
2023-11-19 00:00:00.000,RETH,2106.056554513
2023-11-19 00:00:00.000,CELR,0.01452712176
2023-11-19 00:00:00.000,WSTETH,2248.982425293
2023-11-19 00:00:00.000,HOP,0.03793277624
2023-11-19 00:00:00.000,DPI,82.406643136
2023-11-19 00:00:00.000,ENS,8.809375896
2023-11-19 00:00:00.000,UNI,3.563642542
2023-11-19 00:00:00.000,CWBTC,664.587098585
2023-11-19 00:00:00.000,RSR,0.002422201826
2023-11-19 00:00:00.000,COMP,51.156350618
2023-11-19 00:00:00.000,PAXG,1961.454593379
2023-11-19 00:00:00.000,MKR,1365.652806238
2023-11-19 00:00:00.000,WBTC,36572.084680211
2023-11-19 00:00:00.000,STG,0.5362724861
2023-11-19 00:00:00.000,FRAX,0.9982259292
2023-11-19 00:00:00.000,BAL,3.625967968
2023-11-19 00:00:00.000,MPL,14.468950287
2023-11-19 00:00:00.000,AAVE,88.543750518
2023-11-19 00:00:00.000,CETH,77.805422479
2023-11-18 00:00:00.000,FRAX,0.996479935
2023-11-18 00:00:00.000,GFI,0.6271427874
2023-11-18 00:00:00.000,CELR,0.01441741875
2023-11-18 00:00:00.000,G,0.00207404205
2023-11-18 00:00:00.000,WBTC,36441.364883236
2023-11-18 00:00:00.000,CWBTC,663.335943242
2023-11-18 00:00:00.000,PAXG,1964.028394709
2023-11-18 00:00:00.000,HOP,0.03717979377
2023-11-18 00:00:00.000,RSR,0.002404751191
2023-11-18 00:00:00.000,RETH,2082.372484531
2023-11-18 00:00:00.000,UNI,3.520558475
2023-11-18 00:00:00.000,STG,0.5290724455
2023-11-18 00:00:00.000,CDAI,0.02505235142
2023-11-18 00:00:00.000,COMP,50.98287756
2023-11-18 00:00:00.000,AAVE,86.803802979
2023-11-18 00:00:00.000,ARB,0.5164692598
2023-11-18 00:00:00.000,DPI,80.723316258
2023-11-18 00:00:00.000,USDC,0.9993740155
2023-11-18 00:00:00.000,MKR,1347.288501253
2023-11-18 00:00:00.000,BAL,3.596952435
2023-11-18 00:00:00.000,MPL,14.771017192
2023-11-18 00:00:00.000,SOL,28.642634347
2023-11-18 00:00:00.000,ENS,8.606012139
2023-11-18 00:00:00.000,REN,0.05614948275
2023-11-18 00:00:00.000,CETH,77.805422479
2023-11-18 00:00:00.000,RPL,27.346481372
2023-11-18 00:00:00.000,WSTETH,2231.457473708
2023-11-18 00:00:00.000,WETH,1944.547286205
2023-11-17 00:00:00.000,ARB,0.5338160458
2023-11-17 00:00:00.000,FRAX,0.9983547802
2023-11-17 00:00:00.000,MKR,1354.501182213
2023-11-17 00:00:00.000,SOL,28.934509448
2023-11-17 00:00:00.000,RSR,0.002456302654
2023-11-17 00:00:00.000,DPI,83.325254365
2023-11-17 00:00:00.000,CETH,77.805422479
2023-11-17 00:00:00.000,USDC,1.168349864
2023-11-17 00:00:00.000,STG,0.538492188
2023-11-17 00:00:00.000,COMP,52.938731264
2023-11-17 00:00:00.000,RPL,27.894737541
2023-11-17 00:00:00.000,WBTC,36254.840360157
2023-11-17 00:00:00.000,CWBTC,661.732908646
2023-11-17 00:00:00.000,UNI,3.616598219
2023-11-17 00:00:00.000,REN,0.05865503146
2023-11-17 00:00:00.000,ENS,9.169476525
2023-11-17 00:00:00.000,CELR,0.01526826426
2023-11-17 00:00:00.000,WSTETH,2245.409940185
2023-11-17 00:00:00.000,HOP,0.03860038625
2023-11-17 00:00:00.000,AAVE,89.665853483
2023-11-17 00:00:00.000,RETH,2112.781186179
2023-11-17 00:00:00.000,G,0.002307725439
2023-11-17 00:00:00.000,MPL,14.210593549
2023-11-17 00:00:00.000,WETH,1957.682235951
2023-11-17 00:00:00.000,PAXG,1966.228184609
2023-11-17 00:00:00.000,BAL,3.671706763
2023-11-17 00:00:00.000,GFI,0.6293325325
2023-11-17 00:00:00.000,CDAI,0.0250503431
2023-11-16 00:00:00.000,CETH,77.805422479
2023-11-16 00:00:00.000,BAL,3.903430075
2023-11-16 00:00:00.000,COMP,56.177198986
2023-11-16 00:00:00.000,RETH,2180.317987194
2023-11-16 00:00:00.000,RPL,29.605789382
2023-11-16 00:00:00.000,WETH,2030.353142067
2023-11-16 00:00:00.000,FRAX,0.9984318315
2023-11-16 00:00:00.000,STG,0.5738534039
2023-11-16 00:00:00.000,ARB,0.5713904552
2023-11-16 00:00:00.000,DPI,88.365133118
2023-11-16 00:00:00.000,CWBTC,669.410624147
2023-11-16 00:00:00.000,WBTC,37005.201448518
2023-11-16 00:00:00.000,REN,0.05988851743
2023-11-16 00:00:00.000,ENS,9.317300695
2023-11-16 00:00:00.000,CDAI,0.02504656322
2023-11-16 00:00:00.000,G,0.002242255241
2023-11-16 00:00:00.000,CELR,0.01612388861
2023-11-16 00:00:00.000,MPL,13.179584596
2023-11-16 00:00:00.000,UNI,3.774158378
2023-11-16 00:00:00.000,GFI,0.6262344386
2023-11-16 00:00:00.000,PAXG,1948.983008876
2023-11-16 00:00:00.000,SOL,32.007373965
2023-11-16 00:00:00.000,HOP,0.04061868231
2023-11-16 00:00:00.000,WSTETH,2327.83940482
2023-11-16 00:00:00.000,AAVE,94.791150506
2023-11-16 00:00:00.000,RSR,0.002594488382
2023-11-16 00:00:00.000,USDC,0.9956996601
2023-11-16 00:00:00.000,MKR,1389.686116972
2023-11-15 00:00:00.000,CDAI,0.02504906124
2023-11-15 00:00:00.000,USDC,1.003899696
2023-11-15 00:00:00.000,FRAX,0.9992570985
2023-11-15 00:00:00.000,ENS,8.727936551
2023-11-15 00:00:00.000,ARB,0.5569757498
2023-11-15 00:00:00.000,REN,0.05818193011
2023-11-15 00:00:00.000,CETH,76.25600643
2023-11-15 00:00:00.000,GFI,0.5548320759
2023-11-15 00:00:00.000,RPL,28.77502359
2023-11-15 00:00:00.000,UNI,3.650387381
2023-11-15 00:00:00.000,G,0.002590216191
2023-11-15 00:00:00.000,WBTC,36074.090101526
2023-11-15 00:00:00.000,HOP,0.03967069053
2023-11-15 00:00:00.000,CWBTC,658.765468966
2023-11-15 00:00:00.000,PAXG,1946.965694265
2023-11-15 00:00:00.000,MKR,1396.538662633
2023-11-15 00:00:00.000,SOL,30.0915971
2023-11-15 00:00:00.000,AAVE,93.13045444
2023-11-15 00:00:00.000,BAL,3.928685623
2023-11-15 00:00:00.000,WSTETH,2292.453849338
2023-11-15 00:00:00.000,DPI,84.999693225
2023-11-15 00:00:00.000,COMP,56.015469841
2023-11-15 00:00:00.000,RSR,0.002555434827
2023-11-15 00:00:00.000,MPL,11.4296388
2023-11-15 00:00:00.000,CELR,0.01507123835
2023-11-15 00:00:00.000,WETH,2001.267093361
2023-11-15 00:00:00.000,RETH,2159.078539426
2023-11-15 00:00:00.000,STG,0.5604355969
2023-11-14 00:00:00.000,UNI,3.625215612
2023-11-14 00:00:00.000,MKR,1387.618121617
2023-11-14 00:00:00.000,WBTC,36219.738547164
2023-11-14 00:00:00.000,FRAX,0.9984379812
2023-11-14 00:00:00.000,USDC,1.00030055
2023-11-14 00:00:00.000,HOP,0.0415727574
2023-11-14 00:00:00.000,COMP,52.299642927
2023-11-14 00:00:00.000,GFI,0.5727555382
2023-11-14 00:00:00.000,RPL,29.001000516
2023-11-14 00:00:00.000,SOL,27.221277295
2023-11-14 00:00:00.000,MPL,11.36183618
2023-11-14 00:00:00.000,CWBTC,661.170840084
2023-11-14 00:00:00.000,ENS,8.623729897
2023-11-14 00:00:00.000,BAL,3.913194681
2023-11-14 00:00:00.000,PAXG,1934.281261721
2023-11-14 00:00:00.000,ARB,0.5512713792
2023-11-14 00:00:00.000,AAVE,92.679292123
2023-11-14 00:00:00.000,G,0.001575874131
2023-11-14 00:00:00.000,RETH,2201.598290633
2023-11-14 00:00:00.000,CELR,0.0152220669
2023-11-14 00:00:00.000,CETH,77.805422479
2023-11-14 00:00:00.000,STG,0.5487912354
2023-11-14 00:00:00.000,RSR,0.00252307895
2023-11-14 00:00:00.000,CDAI,0.02504362919
2023-11-14 00:00:00.000,REN,0.05732279917
2023-11-14 00:00:00.000,WETH,2037.667397803
2023-11-14 00:00:00.000,DPI,82.467290764
2023-11-14 00:00:00.000,WSTETH,2334.822371111
2023-11-13 00:00:00.000,CDAI,0.0250398207
2023-11-13 00:00:00.000,COMP,54.168374727
2023-11-13 00:00:00.000,WETH,2061.228569138
2023-11-13 00:00:00.000,CETH,77.805422479
2023-11-13 00:00:00.000,REN,0.06195283702
2023-11-13 00:00:00.000,G,0.001717283986
2023-11-13 00:00:00.000,USDC,1.00100384
2023-11-13 00:00:00.000,HOP,0.04356648242
2023-11-13 00:00:00.000,FRAX,0.9987228507
2023-11-13 00:00:00.000,AAVE,97.403836724
2023-11-13 00:00:00.000,CELR,0.0161719784
2023-11-13 00:00:00.000,DPI,85.217610107
2023-11-13 00:00:00.000,UNI,3.79436992
2023-11-13 00:00:00.000,RETH,2219.569793766
2023-11-13 00:00:00.000,CWBTC,667.904473641
2023-11-13 00:00:00.000,STG,0.595089813
2023-11-13 00:00:00.000,ARB,0.5796304323
2023-11-13 00:00:00.000,BAL,4.080999386
2023-11-13 00:00:00.000,PAXG,1920.382864914
2023-11-13 00:00:00.000,MPL,12.057110475
2023-11-13 00:00:00.000,MKR,1324.2527018
2023-11-13 00:00:00.000,WSTETH,2361.724829063
2023-11-13 00:00:00.000,ENS,9.144926666
2023-11-13 00:00:00.000,RPL,30.827639475
2023-11-13 00:00:00.000,RSR,0.002677691466
2023-11-13 00:00:00.000,WBTC,36914.200090133
2023-11-13 00:00:00.000,SOL,28.306935183
2023-11-13 00:00:00.000,GFI,0.5970177386
2023-11-12 00:00:00.000,PAXG,1917.500494783
2023-11-12 00:00:00.000,RSR,0.002759418765
2023-11-12 00:00:00.000,ENS,9.126665389
2023-11-12 00:00:00.000,CETH,77.805422479
2023-11-12 00:00:00.000,RETH,2215.014869038
2023-11-12 00:00:00.000,DPI,83.615425903
2023-11-12 00:00:00.000,USDC,1.000372994
2023-11-12 00:00:00.000,GFI,0.6015575839
2023-11-12 00:00:00.000,MKR,1281.855579378
2023-11-12 00:00:00.000,SOL,28.985802896
2023-11-12 00:00:00.000,MPL,11.781955927
2023-11-12 00:00:00.000,FRAX,0.9992453715
2023-11-12 00:00:00.000,RPL,30.633022114
2023-11-12 00:00:00.000,REN,0.06253338735
2023-11-12 00:00:00.000,WETH,2048.703280335
2023-11-12 00:00:00.000,ARB,0.5713371593
2023-11-12 00:00:00.000,STG,0.5869102481
2023-11-12 00:00:00.000,WSTETH,2346.423449936
2023-11-12 00:00:00.000,COMP,54.586634809
2023-11-12 00:00:00.000,UNI,3.763398552
2023-11-12 00:00:00.000,CWBTC,669.025359522
2023-11-12 00:00:00.000,WBTC,37074.31570062
2023-11-12 00:00:00.000,HOP,0.04244430731
2023-11-12 00:00:00.000,BAL,4.06027303
2023-11-12 00:00:00.000,CDAI,0.02504372562
2023-11-12 00:00:00.000,G,0.001905526752
2023-11-12 00:00:00.000,AAVE,96.333266946
2023-11-12 00:00:00.000,CELR,0.01615210527
2023-11-11 00:00:00.000,WSTETH,2362.701266658
2023-11-11 00:00:00.000,HOP,0.04260059764
2023-11-11 00:00:00.000,CELR,0.01550332328
2023-11-11 00:00:00.000,MKR,1304.594168867
2023-11-11 00:00:00.000,REN,0.06186236952
2023-11-11 00:00:00.000,CWBTC,669.657911675
2023-11-11 00:00:00.000,FRAX,0.9988751443
2023-11-11 00:00:00.000,WETH,2062.83282342
2023-11-11 00:00:00.000,PAXG,1919.87984325
2023-11-11 00:00:00.000,ARB,0.5801651359
2023-11-11 00:00:00.000,GFI,0.6252700306
2023-11-11 00:00:00.000,RPL,31.665931312
2023-11-11 00:00:00.000,RSR,0.002849227532
2023-11-11 00:00:00.000,G,0.001955090758
2023-11-11 00:00:00.000,MPL,12.522647326
2023-11-11 00:00:00.000,UNI,3.749358477
2023-11-11 00:00:00.000,AAVE,97.75151627
2023-11-11 00:00:00.000,SOL,28.509507501
2023-11-11 00:00:00.000,STG,0.5912135917
2023-11-11 00:00:00.000,CDAI,0.02503981119
2023-11-11 00:00:00.000,USDC,0.999279725
2023-11-11 00:00:00.000,CETH,77.805422479
2023-11-11 00:00:00.000,WBTC,37089.068620628
2023-11-11 00:00:00.000,ENS,9.181984811
2023-11-11 00:00:00.000,DPI,83.834108496
2023-11-11 00:00:00.000,RETH,2226.453385203
2023-11-11 00:00:00.000,BAL,3.970775943
2023-11-11 00:00:00.000,COMP,54.729938883
2023-11-10 00:00:00.000,BAL,3.972904941
2023-11-10 00:00:00.000,ENS,9.088698759
2023-11-10 00:00:00.000,DPI,83.28005672
2023-11-10 00:00:00.000,G,0.001963016528
2023-11-10 00:00:00.000,RETH,2260.231228368
2023-11-10 00:00:00.000,MPL,12.282477223
2023-11-10 00:00:00.000,CELR,0.01491600228
2023-11-10 00:00:00.000,COMP,54.025128067
2023-11-10 00:00:00.000,MKR,1341.112458144
2023-11-10 00:00:00.000,UNI,3.6453329
2023-11-10 00:00:00.000,CDAI,0.02504151954
2023-11-10 00:00:00.000,GFI,0.5687641996
2023-11-10 00:00:00.000,WBTC,36908.634415446
2023-11-10 00:00:00.000,USDC,0.9995283757
2023-11-10 00:00:00.000,PAXG,1932.270280086
2023-11-10 00:00:00.000,REN,0.05878915839
2023-11-10 00:00:00.000,RSR,0.00281999798
2023-11-10 00:00:00.000,ARB,0.5904840066
2023-11-10 00:00:00.000,RPL,32.273402183
2023-11-10 00:00:00.000,FRAX,0.9985231623
2023-11-10 00:00:00.000,CETH,74.807221986
2023-11-10 00:00:00.000,CWBTC,667.346747952
2023-11-10 00:00:00.000,AAVE,98.587597944
2023-11-10 00:00:00.000,HOP,0.04362287826
2023-11-10 00:00:00.000,WETH,2100.435201768
2023-11-10 00:00:00.000,STG,0.5681802999
2023-11-10 00:00:00.000,SOL,24.60744082
2023-11-10 00:00:00.000,WSTETH,2403.948482014
2023-11-09 00:00:00.000,CDAI,0.02503404298
2023-11-09 00:00:00.000,RPL,27.851181656
2023-11-09 00:00:00.000,STG,0.5647763498
2023-11-09 00:00:00.000,FRAX,0.9978301774
2023-11-09 00:00:00.000,WBTC,36567.857661104
2023-11-09 00:00:00.000,COMP,53.409971766
2023-11-09 00:00:00.000,WETH,1945.591430296
2023-11-09 00:00:00.000,WSTETH,2225.436879437
2023-11-09 00:00:00.000,G,0.001854128904
2023-11-09 00:00:00.000,AAVE,102.310019393
2023-11-09 00:00:00.000,SOL,22.463353643
2023-11-09 00:00:00.000,USDC,0.9998858884
2023-11-09 00:00:00.000,ENS,8.551423306
2023-11-09 00:00:00.000,CETH,77.805422479
2023-11-09 00:00:00.000,RETH,2089.030454927
2023-11-09 00:00:00.000,PAXG,1934.951468256
2023-11-09 00:00:00.000,ARB,0.5560037084
2023-11-09 00:00:00.000,HOP,0.04067858401
2023-11-09 00:00:00.000,MPL,13.575224452
2023-11-09 00:00:00.000,UNI,3.596290691
2023-11-09 00:00:00.000,CWBTC,664.121443836
2023-11-09 00:00:00.000,RSR,0.002791081759
2023-11-09 00:00:00.000,DPI,80.546557126
2023-11-09 00:00:00.000,REN,0.06282378142
2023-11-09 00:00:00.000,BAL,3.799022978
2023-11-09 00:00:00.000,GFI,0.5275165971
2023-11-09 00:00:00.000,MKR,1336.708474858
2023-11-09 00:00:00.000,CELR,0.01520495718
2023-11-08 00:00:00.000,SOL,21.545273533
2023-11-08 00:00:00.000,G,0.001895804073
2023-11-08 00:00:00.000,USDC,1.000484675
2023-11-08 00:00:00.000,GFI,0.4277161741
